entity,source
Olbromski Piotr,Szkolny słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
Olbromski Rafał,Szkolny słownik bohaterów literackich | 1600 postaci literackich | Słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
"Olbromski, cześnik",Słownik postaci literackich (Makowiecki)
Olbrychski Daniel,Słownik postaci literackich (Makowiecki)
Olbrychski Rafał,Słownik postaci literackich (Makowiecki)
Oldcastle,Słownik postaci literackich (Makowiecki)
Oldman Gary,Słownik postaci literackich (Makowiecki)
Olejarek Katarzyna,1600 postaci literackich | Słownik postaci literackich (Makowiecki)
Oleńka,Słownik postaci literackich (Makowiecki)
Oleś,Słownik postaci literackich (Makowiecki)
Oleśnicka Narcyza,1600 postaci literackich | Słownik postaci literackich (Makowiecki)
Olga,Słownik postaci literackich (Makowiecki)
Olgierd,Słownik postaci literackich (Makowiecki)
"Olifant, róg",Słownik postaci literackich (Makowiecki)
Olimpia,Słownik postaci literackich (Makowiecki)
Olinowska Basia,Słownik postaci literackich (Makowiecki)
Oliveira Horatio,1600 postaci literackich | Słownik postaci literackich (Makowiecki)
Olivier Laurence,Słownik postaci literackich (Makowiecki)
Oliwia,Słownik postaci literackich (Makowiecki)
Oliwier,Szkolny słownik bohaterów literackich | 1600 postaci literackich | Słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
Olska Idalia,Słownik postaci literackich (Makowiecki)
Olszańska Stanisława,Słownik postaci literackich (Makowiecki)
Olszewski,Słownik postaci literackich (Makowiecki)
Olszowski Stanisław,Słownik postaci literackich (Makowiecki)
"Ołeksenko Stepan, aktor ros.",Słownik postaci literackich (Makowiecki)
Ołowska szambelanowa,Słownik postaci literackich (Makowiecki)
"Ołowski, szambelan",Słownik postaci literackich (Makowiecki)
Ołsufij Iwanowicz,Słownik postaci literackich (Makowiecki)
Ołucki Konrad,Słownik postaci literackich (Makowiecki)
Ołucki Konstanty,Słownik postaci literackich (Makowiecki)
Ołucki Roman,1600 postaci literackich | Słownik postaci literackich (Makowiecki)
"Omar ibn Battuta, mędrzec arab.",Słownik postaci literackich (Makowiecki)
"Omski, Pułkownik",1600 postaci literackich | Słownik postaci literackich (Makowiecki)
Oniegin Eugeniusz,Szkolny słownik bohaterów literackich | 1600 postaci literackich | Słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
Opadzki Krzysztof,Słownik postaci literackich (Makowiecki)
Optymistienko,Słownik postaci literackich (Makowiecki)
Oranowski Bronisław,Słownik postaci literackich (Makowiecki)
"Orchowscy, rodzina",Słownik postaci literackich (Makowiecki)
Orchowski Mieczysław,Słownik postaci literackich (Makowiecki)
Orcio,Szkolny słownik bohaterów literackich | 1600 postaci literackich | Słownik postaci literackich (Makowiecki)
Ordon Julian Konstanty,1600 postaci literackich | Słownik postaci literackich (Makowiecki)
Orestes,1600 postaci literackich | Szkolny słownik bohaterów literackich | Słownik postaci mitycznych w literaturze i sztuce | Słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
Orfeusz,1600 postaci literackich | Szkolny słownik bohaterów literackich | Epoki literackie. Wielki leksykon literatury polskiej | Słownik postaci mitycznych w literaturze i sztuce | Słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
Orgon,Szkolny słownik bohaterów literackich | Słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
Oriana,Słownik postaci literackich (Makowiecki)
Orlando,Słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
Orlando de Bois,Słownik postaci literackich (Makowiecki)
Orlątko,Słownik postaci literackich (Makowiecki)
Orlika,1600 postaci literackich | Słownik postaci literackich (Makowiecki)
Orłowa,Słownik postaci literackich (Makowiecki)
Orłowska Janina,1600 postaci literackich | Słownik postaci literackich (Makowiecki)
"Orłowski, ojciec Janki",Słownik postaci literackich (Makowiecki)
Ormond Julia,Słownik postaci literackich (Makowiecki)
Oront,Słownik postaci literackich (Makowiecki)
"Orsina, hrabina",Słownik postaci literackich (Makowiecki)
"Orsini, ród",Słownik postaci literackich (Makowiecki)
Orson,Słownik postaci literackich (Makowiecki)
Orszeńska Natalia,1600 postaci literackich | Słownik postaci literackich (Makowiecki)
Ortruda,Słownik postaci literackich (Makowiecki)
Orwid Barbara,Słownik postaci literackich (Makowiecki)
Orwid Kazimierz,Słownik postaci literackich (Makowiecki)
Orwidówna Irena,1600 postaci literackich | Słownik postaci literackich (Makowiecki)
Orzelska Justyna,1600 postaci literackich | 100 bohaterów lektur | Szkolny słownik bohaterów literackich | Słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
Osbaldistone Francis,Szkolny słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
Osbaldistone Rashleigh,Szkolny słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
Oscarsson Per,Słownik postaci literackich (Makowiecki)
Oset Andrzej,Słownik postaci literackich (Makowiecki)
Oset Michałek,Słownik postaci literackich (Makowiecki)
O'Shea Milo,Słownik postaci literackich (Makowiecki)
"Osip, służący",Słownik postaci literackich (Makowiecki)
Osłabędzka Zosia,Szkolny słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
Ostap,Słownik postaci literackich (Makowiecki)
Ostatni Mohikanin,Słownik postaci literackich (Makowiecki)
Ostrogski Bazyli,Szkolny słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
Ostroróg Gustaw,Słownik postaci literackich (Makowiecki)
Ostrzeńska Adamowa,Słownik postaci literackich (Makowiecki)
Ostrzeńska Barbara,Słownik postaci literackich (Makowiecki)
Ostrzeński Anzelm,Słownik postaci literackich (Makowiecki)
Ostrzeński Janusz,Słownik postaci literackich (Makowiecki)
Ostrzeński Joachim,Słownik postaci literackich (Makowiecki)
Otocki,Szkolny słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
Oton,Słownik postaci literackich (Makowiecki)
O'Toole Peter,Słownik postaci literackich (Makowiecki)
Otrepjew Grigorij,Słownik postaci literackich (Makowiecki)
"Overton Frank, aktor",Słownik postaci literackich (Makowiecki)
Owczarz Maciej,Słownik postaci literackich (Makowiecki)
Owen Reginald,Słownik postaci literackich (Makowiecki)
"Owłur, Połowczanin",Słownik postaci literackich (Makowiecki)
Owrucki Zbigniew,Słownik postaci literackich (Makowiecki)
Ozeray Madeleine,Słownik postaci literackich (Makowiecki)
"Ozereńkowie, rodzina",Słownik postaci literackich (Makowiecki)
"P., hrabia",Słownik postaci literackich (Makowiecki)
Pablo,Szkolny słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
"Paczesiowie, rodzina",Słownik postaci literackich (Makowiecki)
Pacześ Dominik,Słownik postaci literackich (Makowiecki)
Pacześ Jagna,Słownik postaci literackich (Makowiecki)
Pacześ Marcjanna,Słownik postaci literackich (Makowiecki)
Pacześ Szymek,Słownik postaci literackich (Makowiecki)
Pafnucy,Słownik postaci literackich (Makowiecki)
Paganini Niccolo,Słownik postaci literackich (Makowiecki)
Pagatowicz Hilary,1600 postaci literackich | Słownik postaci literackich (Makowiecki)
"Page, pani",Szkolny słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
Paj Chi-Wo,Słownik postaci literackich (Makowiecki)
Pakulnis Maria,Słownik postaci literackich (Makowiecki)
Palestrio,Słownik postaci literackich (Makowiecki)
Palfreyman,Słownik postaci literackich (Makowiecki)
Pakita,Słownik postaci literackich (Makowiecki)
Palla Ferrante,1600 postaci literackich | Słownik postaci literackich (Makowiecki)
"Palme Ulf, aktor",Słownik postaci literackich (Makowiecki)
Paltrow Gwyneth,Słownik postaci literackich (Makowiecki)
Paluszkiewicz Antoni,Słownik postaci literackich (Makowiecki)
Pała Zakuta,Słownik postaci literackich (Makowiecki)
Pałuba,Słownik postaci literackich (Makowiecki)
Pan,Szkolny słownik bohaterów literackich | Słownik postaci mitycznych w literaturze i sztuce | Słownik postaci literackich (Makowiecki)
"Pancer, właściciel hotelu",Słownik postaci literackich (Makowiecki)
Pan Cagito,Słownik postaci literackich (Makowiecki)
Pan Młody,1600 postaci literackich | 100 bohaterów lektur | Szkolny słownik bohaterów literackich | Słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
Pan Tomasz,Słownik postaci literackich (Makowiecki)
"PAN TOMASZ zw. ""PANEM SAMOCHODZIKIEM""",Słownik postaci literackich (Makowiecki)
Pandaros,Słownik postaci literackich (Makowiecki)
Pandarus,Słownik postaci literackich (Makowiecki)
Pandora,Słownik postaci mitycznych w literaturze i sztuce | Słownik postaci literackich (Makowiecki)
"Paneloux, Ksiądz",1600 postaci literackich | Słownik postaci literackich (Makowiecki)
Pangloss,Szkolny słownik bohaterów literackich | 1600 postaci literackich | Słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
"Pani, Co Pana Zabiła",Słownik postaci literackich (Makowiecki)
Pani z Jeziora,Słownik postaci literackich (Makowiecki)
Pani z Malehot,Słownik postaci literackich (Makowiecki)
Pankracy,Szkolny słownik bohaterów literackich | 1600 postaci literackich | Słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
Panna Młoda,Szkolny słownik bohaterów literackich | 1600 postaci literackich | Słownik postaci literackich (Makowiecki)
Panna z mokrą głową,Słownik postaci literackich (Makowiecki)
Pansa Sancho,1600 postaci literackich | Słownik postaci literackich (Makowiecki)
Pantagruel,Szkolny słownik bohaterów literackich | 1600 postaci literackich | Słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
Pantalone,Szkolny słownik bohaterów literackich | 1600 postaci literackich | Słownik postaci literackich (Makowiecki)
Panurg,Szkolny słownik bohaterów literackich | 1600 postaci literackich | Słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
Paolo,Szkolny słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
Papas Irene,Słownik postaci literackich (Makowiecki)
Papfigowie,Słownik postaci literackich (Makowiecki)
Papimani,Słownik postaci literackich (Makowiecki)
Papkin Józef,Szkolny słownik bohaterów literackich | 1600 postaci literackich | Słownik postaci literackich (Makowiecki)
Paraska,Słownik postaci literackich (Makowiecki)
"Pareńska Maria 1° v. Raczyńska, 2° v. Jasieńska, 3° v. Grekowa",Słownik postaci literackich (Makowiecki)
Parker Nathaniel,Słownik postaci literackich (Makowiecki)
Parkin Olivier,Słownik postaci literackich (Makowiecki)
Parmeno,Słownik postaci literackich (Makowiecki)
"Parpalaid, doktor",Słownik postaci literackich (Makowiecki)
Parys,1600 postaci literackich | Szkolny słownik bohaterów literackich | Epoki literackie. Wielki leksykon literatury polskiej | Słownik postaci mitycznych w literaturze i sztuce | Słownik postaci literackich (Makowiecki)
Paryżanka,Słownik postaci literackich (Makowiecki)
Paskiewicz Iwan F.,Słownik postaci literackich (Makowiecki)
Passavent Robert de,Słownik postaci literackich (Makowiecki)
Passepartout Jean,Słownik postaci literackich (Makowiecki)
Pasterka,Słownik postaci literackich (Makowiecki)
Paszeko,Słownik postaci literackich (Makowiecki)
Patera Klaus,1600 postaci literackich | Słownik postaci literackich (Makowiecki)
Pathelin Piotr,Szkolny słownik bohaterów literackich | 1600 postaci literackich | Słownik postaci literackich (Makowiecki)
Patrige Mały Ben,Słownik postaci literackich (Makowiecki)
Patrokles,1600 postaci literackich | Słownik postaci literackich (Makowiecki)
Paulina,Szkolny słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
Paweł,Szkolny słownik bohaterów literackich | 1600 postaci literackich | Słownik postaci literackich (Makowiecki)
"Paweł z Tarsu święty, Apostoł",Słownik postaci literackich (Makowiecki)
Paweł I Romanow,Słownik postaci literackich (Makowiecki)
Pawlak Katarzyna Iwona,Słownik postaci literackich (Makowiecki)
"Pawlicki Michał, aktor",Słownik postaci literackich (Makowiecki)
Pawlik Bronisław,Słownik postaci literackich (Makowiecki)
Pawlikowski Adam,Słownik postaci literackich (Makowiecki)
Pawlikowski Mieczysław,Słownik postaci literackich (Makowiecki)
Pawliszczew,Słownik postaci literackich (Makowiecki)
Pawłowski Piotr,Słownik postaci literackich (Makowiecki)
Pazyfae,Słownik postaci literackich (Makowiecki)
Peachum Jonatan Jeremiasz,Słownik postaci literackich (Makowiecki)
Peachum Polly,Słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
Pearl,Słownik postaci literackich (Makowiecki)
Peck Gregory,Słownik postaci literackich (Makowiecki)
Pécuchet Justyn Roman Cyryl,Słownik postaci literackich (Makowiecki)
Pederson Olof,Słownik postaci literackich (Makowiecki)
Pedro de Uzeda,Słownik postaci literackich (Makowiecki)
Pedrolino,Słownik postaci literackich (Makowiecki)
Peeperkorn Pieter,1600 postaci literackich | Słownik postaci literackich (Makowiecki)
Pegotty Klara,Słownik postaci literackich (Makowiecki)
"Peikswa, ksiądz",Słownik postaci literackich (Makowiecki)
"Pelagia, żona Aecjusza Flawiusza",Słownik postaci literackich (Makowiecki)
Peleas I Melisanda,1600 postaci literackich | Słownik postaci literackich (Makowiecki)
Peleus,Słownik postaci mitycznych w literaturze i sztuce | Słownik postaci literackich (Makowiecki)
Pelias,Słownik postaci literackich (Makowiecki)
Pelikan Wacław,Słownik postaci literackich (Makowiecki)
Pelles,Słownik postaci literackich (Makowiecki)
Pencroff,Słownik postaci literackich (Makowiecki)
Penelopa,Szkolny słownik bohaterów literackich | Słownik postaci mitycznych w literaturze i sztuce | 1600 postaci literackich | Słownik postaci literackich (Makowiecki)
Peneusz,Słownik postaci literackich (Makowiecki)
Pensjonarka,Słownik postaci literackich (Makowiecki)
Pentezylea,1600 postaci literackich | Słownik postaci literackich (Makowiecki)
Pentuer,Szkolny słownik bohaterów literackich | 1600 postaci literackich | Słownik postaci literackich (Makowiecki)
Pepe,Słownik postaci literackich (Makowiecki)
Perceval,Epoki literackie. Wielki leksykon literatury polskiej | Słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
"Percy Henry, 1 hr. Northumberland",Słownik postaci literackich (Makowiecki)
Perdican,Słownik postaci literackich (Makowiecki)
Perenna Louis Don,Słownik postaci literackich (Makowiecki)
Perepeczko Marek,Słownik postaci literackich (Makowiecki)
Perez De Garcia Concepcion,Słownik postaci literackich (Makowiecki)
Perkins Anthony,Słownik postaci literackich (Makowiecki)
Pernat Atanazy,1600 postaci literackich | Słownik postaci literackich (Makowiecki)
"Pernelle, pani",Słownik postaci literackich (Makowiecki)
Persefona,Słownik postaci mitycznych w literaturze i sztuce | Słownik postaci literackich (Makowiecki)
Perseis,Słownik postaci literackich (Makowiecki)
"Perta, ptak",Słownik postaci literackich (Makowiecki)
Perykles,Słownik postaci literackich (Makowiecki)
Peszek Jan,Słownik postaci literackich (Makowiecki)
Péterat Arnice,Słownik postaci literackich (Makowiecki)
Peters Joachim,Szkolny słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
Petlura Semen,Słownik postaci literackich (Makowiecki)
Petr,Słownik postaci literackich (Makowiecki)
Petri Olaus,1600 postaci literackich | Słownik postaci literackich (Makowiecki)
Petroniusz,Szkolny słownik bohaterów literackich | 1600 postaci literackich | Słownik bohaterów literackich | Słownik postaci literackich (Makowiecki)
Petruchio,Szkolny słownik bohaterów literackich | 1600 postaci literackich | Słownik postaci literackich (Makowiecki)
Pfeiffer Michele,Słownik postaci literackich (Makowiecki)
